"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"92.92";"Medicina";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.81";"Medicina";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.52";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2021-2022";"89.53";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.02";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.2";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.59";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2017-2018";"91.98";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2016-2017";"92.03";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2015-2016";"94.1";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.81";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2021-2022";"88.04";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.21";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.59";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.04";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2017-2018";"89.26";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.94";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.7";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2022-2023";"90.25";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2021-2022";"89.58";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.57";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.3";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2018-2019";"90.36";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2017-2018";"93.11";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2016-2017";"93.41";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2015-2016";"95.72";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2022-2023";"76.14";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"74.75";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"73.41";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"80.64";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"72.42";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.86";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"77.21";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"79.88";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.12";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"89.77";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"91.3";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.21";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.31";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"84.97";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"71.78";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"70.81";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"69.54";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"79.07";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"71.93";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
