"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2017-2018";"77.77";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2016-2017";"77.86";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2015-2016";"77.05";"Veterinaria";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.91";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2021-2022";"86.84";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.22";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.17";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2018-2019";"87.24";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2017-2018";"86.86";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2016-2017";"86.48";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2015-2016";"87.53";"Total Salud y servicios sociales";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.45";"Medicina";"Ambos Sexos";"Rendimiento"
"2021-2022";"89.57";"Medicina";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.15";"Medicina";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.09";"Medicina";"Ambos Sexos";"Rendimiento"
"2018-2019";"90.33";"Medicina";"Ambos Sexos";"Rendimiento"
"2017-2018";"90.35";"Medicina";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.18";"Medicina";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.79";"Medicina";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.2";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2021-2022";"90.28";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.28";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.88";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.46";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2017-2018";"89.42";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.47";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2015-2016";"90.58";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.98";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.11";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2020-2021";"86.39";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.15";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.15";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2017-2018";"84.49";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.51";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2015-2016";"85.12";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.97";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2021-2022";"89.9";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.22";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2019-2020";"93.73";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.89";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.96";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.49";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2015-2016";"90.73";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.41";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.17";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"86.89";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.22";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"82.88";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"82.36";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.13";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.73";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.41";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.94";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"86.11";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.84";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"81.25";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.9";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"82.04";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.24";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.38";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.99";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.55";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.84";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"86.71";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.15";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"85.34";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
